6/17/22 15:54:53,24 JUN 22 269 P,243,3.02,NYSE,3.00x3.02,-0.32,37.19%,275.06,,
6/17/22 15:54:24,24 JUN 22 275 C,192,5.21,CBOE,5.18x5.24,0.52,33.52%,275.06,,
6/17/22 15:54:06,21 JUN 22 275 P,244,3.28,BEST,3.27x3.28,-0.49,29.19%,275.06,,
6/17/22 15:53:35,21 JUN 22 270 P,400,1.37,BEST,1.35x1.38,-0.26,29.63%,275.20,Spread,
6/17/22 15:53:35,21 JUN 22 269 P,400,1.15,BEST,1.11x1.14,-0.23,29.88%,275.20,Spread,
6/17/22 15:51:08,24 JUN 22 270 P,240,3.58,PHLX,3.58x3.60,-0.35,38.42%,274.96,,
6/17/22 15:50:54,24 JUN 22 273 C,380,6.17,PHLX,6.17x6.22,0.59,32.31%,275.20,,
6/17/22 15:50:47,24 JUN 22 270 P,320,3.49,BEST,3.47x3.51,-0.35,38.37%,275.20,,
6/17/22 15:50:00,21 JUN 22 263 P,200,0.36,C2,.34x.40,-0.08,32.00%,275.20,,
6/17/22 15:50:00,21 JUN 22 268 P,450,1.00,NYSE,.78x1.00,-0.20,30.84%,275.20,,
6/17/22 15:48:20,24 JUN 22 288 C,260,1.16,NYSE,1.15x1.16,0.17,33.75%,275.05,,
6/17/22 15:48:00,21 JUN 22 270 P,187,1.41,PHLX,1.41x1.44,-0.27,29.62%,275.05,,
6/17/22 15:45:40,24 JUN 22 276 C,242,4.61,CBOE,4.62x4.65,0.49,32.70%,275.09,,
6/17/22 15:43:23,24 JUN 22 283 C,200,2.25,BEST,2.25x2.26,0.29,32.99%,275.51,,
6/17/22 15:39:14,21 JUN 22 275 C,271,3.32,NYSE,3.31x3.32,0.56,24.61%,275.82,,
6/17/22 15:36:30,21 JUN 22 285 C,336,0.42,NASDAQ,.41x.42,0.12,25.82%,275.72,,
6/17/22 15:34:41,24 JUN 22 289 C,187,1.11,NYSE,1.10x1.11,0.16,34.01%,275.52,,
6/17/22 15:33:59,24 JUN 22 274 P,238,4.90,NYSE,4.87x4.90,-0.44,38.26%,275.77,,
6/17/22 15:33:21,24 JUN 22 274 P,242,4.84,NYSE,4.83x4.84,-0.44,37.86%,275.77,,
6/17/22 15:32:58,21 JUN 22 277 C,150,2.41,BOX,2.38x2.41,0.44,26.22%,275.56,,
6/17/22 15:32:00,24 JUN 22 265 P,200,2.00,BOX,1.99x2.00,-0.22,39.25%,275.56,,
6/17/22 15:31:59,21 JUN 22 260 P,156,0.23,NYSE,.22x.23,-0.05,35.24%,275.77,,
6/17/22 15:31:59,21 JUN 22 260 P,392,0.23,NASDAQ,.22x.23,-0.05,35.24%,275.77,,
6/17/22 15:31:08,21 JUN 22 260 P,160,0.21,BEST,.20x.21,-0.05,34.58%,275.77,,
6/17/22 15:30:23,24 JUN 22 280 P,"5,400",7.94,PHLX,7.93x7.97,-0.59,38.02%,276.0395,,
6/17/22 15:28:05,21 JUN 22 280 C,208,1.36,NASDAQ,1.34x1.36,0.30,25.15%,275.92,,
6/17/22 15:26:32,21 JUN 22 285 C,250,0.45,BEST,.45x.47,0.12,26.35%,275.71,,
6/17/22 15:26:10,22 JUN 22 273 P,226,3.14,BATS,3.11x3.14,-0.39,34.34%,275.71,,
6/17/22 15:25:16,21 JUN 22 267 P,161,0.73,NASDAQ,.73x.75,-0.15,30.79%,275.69,,
6/17/22 15:23:03,22 JUN 22 280 C,225,2.16,NYSE,2.14x2.17,0.34,29.86%,275.7335,Spread,
6/17/22 15:23:03,22 JUN 22 285 C,225,0.95,NYSE,.95x.97,0.18,30.06%,275.7335,Spread,
6/17/22 15:21:10,21 JUN 22 284 C,300,0.52,BEST,.53x.54,0.14,26.80%,275.16,Spread,
6/17/22 15:19:45,24 JUN 22 276 P,200,6.33,NYSE,6.31x6.33,-0.52,38.31%,274.88,,
6/17/22 15:19:32,21 JUN 22 265 P,180,0.62,BEST,.61x.62,-0.13,31.92%,274.88,,
6/17/22 15:19:23,24 JUN 22 265 P,200,2.17,BOX,2.17x2.19,-0.24,39.33%,274.88,,
6/17/22 15:19:04,21 JUN 22 269 P,943,1.30,BATS,1.29x1.31,-0.24,30.75%,274.88,,
6/17/22 15:18:13,27 JUN 22 285 C,203,2.20,BEST,2.15x2.20,0.26,32.14%,274.61,,
6/17/22 15:16:33,24 JUN 22 288 C,208,1.12,BATS,1.10x1.12,0.16,34.77%,274.20,,
6/17/22 15:15:55,21 JUN 22 270 P,163,1.80,BATS,1.79x1.81,-0.31,31.26%,274.28,,
6/17/22 15:14:55,24 JUN 22 277 P,150,7.19,BEST,7.18x7.25,-0.57,37.56%,274.12,Spread,
6/17/22 15:13:17,21 JUN 22 273 P,150,2.92,BEST,2.91x2.92,-0.43,31.05%,274.28,,
6/17/22 15:13:08,24 JUN 22 286 C,250,1.37,BEST,1.37x1.39,0.20,33.78%,274.28,,
6/17/22 15:11:57,24 JUN 22 265 P,200,2.15,BEST,2.14x2.15,-0.24,39.53%,275.07,,
6/17/22 15:06:43,21 JUN 22 270 P,202,1.43,PHLX,1.41x1.43,-0.26,30.60%,275.36,,
6/17/22 15:06:15,21 JUN 22 273 P,150,2.49,BEST,2.48x2.49,-0.39,31.14%,275.36,,
6/17/22 15:06:10,24 JUN 22 287 C,151,1.40,BATS,1.38x1.41,0.20,33.78%,275.36,,
6/17/22 15:05:31,24 JUN 22 272 P,150,4.17,NASDAQ,4.17x4.18,-0.39,38.49%,275.54,,
6/17/22 15:03:55,22 JUN 22 285 C,176,0.98,ISE,.98x1.00,0.19,29.94%,275.93,Spread,
6/17/22 15:03:54,22 JUN 22 285 C,238,0.99,ISE,.99x1.01,0.19,30.06%,275.93,Spread,
6/17/22 15:03:54,22 JUN 22 285 C,202,0.99,ISE,.99x1.01,0.19,30.06%,275.93,Spread,
6/17/22 15:03:45,22 JUN 22 285 C,238,1.00,ISE,1.00x1.02,0.19,30.17%,275.93,Spread,
6/17/22 15:03:43,22 JUN 22 285 C,238,1.00,ISE,1.00x1.02,0.19,30.17%,275.93,Spread,
6/17/22 14:52:53,21 JUN 22 272 P,200,2.00,BOX,2.00x2.02,-0.33,31.41%,275.79,,
6/17/22 14:51:46,24 JUN 22 285 C,167,1.90,NYSE,1.89x1.90,0.25,33.69%,275.74,,
6/17/22 14:51:44,24 JUN 22 285 C,176,1.90,NASDAQ,1.90x1.92,0.25,33.69%,275.74,,
6/17/22 14:50:52,24 JUN 22 260 P,"4,500",1.17,PHLX,1.17x1.18,-0.14,41.36%,275.97,,
6/17/22 14:49:47,24 JUN 22 274 P,173,4.76,BATS,4.71x4.76,-0.43,38.28%,276.13,,
6/17/22 14:49:47,24 JUN 22 274 P,250,4.75,CBOE,4.71x4.76,-0.43,38.21%,276.13,,
6/17/22 14:49:32,24 JUN 22 274 C,160,6.35,BEST,6.33x6.37,0.58,33.56%,276.13,Spread,
6/17/22 14:49:32,24 JUN 22 278 P,160,6.70,BEST,6.68x6.71,-0.54,37.82%,276.13,Spread,
6/17/22 14:46:18,24 JUN 22 270 P,200,3.23,PHLX,3.21x3.25,-0.33,38.28%,275.985,,
6/17/22 14:44:06,21 JUN 22 280 C,160,1.59,BOX,1.59x1.61,0.33,25.33%,276.56,,
6/17/22 14:43:52,24 JUN 22 264 P,242,1.65,NASDAQ,1.63x1.65,-0.19,40.13%,276.69,,
6/17/22 14:43:52,24 JUN 22 264 P,221,1.65,BATS,1.63x1.66,-0.19,40.13%,276.69,,
6/17/22 14:40:11,21 JUN 22 278 C,150,2.41,BOX,2.39x2.41,0.43,26.34%,276.47,,
6/17/22 14:32:39,21 JUN 22 276 P,150,3.73,CBOE,3.73x3.76,-0.50,31.53%,275.77,,
6/17/22 14:32:35,24 JUN 22 270 P,"2,000",3.45,PHLX,3.43x3.46,-0.34,39.33%,275.77,,
6/17/22 14:28:11,21 JUN 22 276 P,150,3.34,PHLX,3.32x3.34,-0.47,31.44%,276.56,,
6/17/22 14:27:01,24 JUN 22 268 P,"5,000",2.57,PHLX,2.57x2.59,-0.27,39.26%,276.53,,
6/17/22 14:27:01,22 JUN 22 270 P,"5,000",2.02,PHLX,2.00x2.02,-0.28,35.82%,276.53,,
6/17/22 14:26:25,21 JUN 22 281 C,150,1.33,PHLX,1.34x1.35,0.28,26.45%,276.325,,
6/17/22 14:21:50,24 JUN 22 271 P,169,3.51,BEST,3.49x3.51,-0.34,38.99%,276.5201,,
6/17/22 14:17:03,21 JUN 22 278 C,150,2.42,PHLX,2.41x2.43,0.44,26.07%,276.55,,
6/17/22 14:12:33,22 JUN 22 270 P,"11,250",2.21,PHLX,2.19x2.21,-0.30,35.48%,275.75,,
6/17/22 14:12:33,24 JUN 22 290 C,"2,250",1.09,PHLX,1.07x1.09,0.16,34.86%,275.75,,
6/17/22 14:12:33,24 JUN 22 290 C,"2,250",1.08,PHLX,1.07x1.09,0.16,34.75%,275.75,,
6/17/22 14:12:33,24 JUN 22 268 P,"4,500",2.77,PHLX,2.76x2.78,-0.29,39.10%,275.75,,
6/17/22 14:12:33,29 JUN 22 268 P,"4,500",4.07,PHLX,4.06x4.11,-0.32,37.56%,275.75,,
6/17/22 14:08:17,24 JUN 22 271 P,237,3.82,NYSE,3.81x3.83,-0.36,39.00%,275.655,Spread,
6/17/22 14:08:15,24 JUN 22 271 P,275,3.81,CBOE,3.81x3.83,-0.36,38.93%,275.655,Spread,
6/17/22 14:08:15,24 JUN 22 271 P,269,3.81,ISE,3.81x3.83,-0.36,38.93%,275.655,Spread,
6/17/22 14:08:10,24 JUN 22 271 P,245,3.81,NYSE,3.80x3.82,-0.36,38.93%,275.655,Spread,
6/17/22 14:08:08,24 JUN 22 271 P,245,3.82,NYSE,3.80x3.82,-0.36,39.00%,275.655,Spread,
6/17/22 14:08:08,24 JUN 22 271 P,261,3.80,C2,3.80x3.82,-0.36,38.86%,275.655,Spread,
6/17/22 14:07:25,30 JUN 22 285 C,437,3.50,BOX,3.45x3.50,0.32,33.61%,275.6794,,
6/17/22 14:05:29,30 JUN 22 285 C,273,3.56,NYSE,3.56x3.59,0.32,33.52%,275.92,,
6/17/22 14:05:29,30 JUN 22 285 C,342,3.57,NYSE,3.57x3.57,0.32,33.57%,275.92,,
6/17/22 14:05:29,30 JUN 22 285 C,224,3.57,NYSE,3.57x3.57,0.32,33.57%,275.92,,
6/17/22 13:55:39,24 JUN 22 277 P,200,6.50,NYSE,6.49x6.50,-0.52,38.39%,275.66,,
6/17/22 13:55:35,21 JUN 22 272 P,170,2.01,BEST,2.00x2.01,-0.33,30.95%,275.66,,
6/17/22 13:50:17,30 JUN 22 290 C,231,2.18,C2,2.14x2.18,0.22,33.25%,275.63,,
6/17/22 13:50:17,30 JUN 22 290 C,150,2.18,BEST,2.14x2.18,0.22,33.25%,275.63,,
6/17/22 13:50:17,30 JUN 22 290 C,197,2.18,AMEX,2.14x2.18,0.22,33.25%,275.63,,
6/17/22 13:47:55,24 JUN 22 290 C,156,0.97,BEST,.96x.97,0.15,34.20%,275.33,,
6/17/22 13:47:55,24 JUN 22 290 C,344,0.97,BEST,.96x.97,0.15,34.20%,275.33,,
6/17/22 13:46:48,21 JUN 22 272 P,150,2.16,BOX,2.14x2.16,-0.33,33.50%,276.03,,
6/17/22 13:43:50,27 JUN 22 260 P,401,1.58,CBOE,1.57x1.60,-0.16,39.01%,276.35,Spread,
6/17/22 13:43:50,27 JUN 22 269 P,401,3.52,CBOE,3.49x3.53,-0.31,36.70%,276.35,Spread,
6/17/22 13:43:20,27 JUN 22 269 P,438,3.53,CBOE,3.49x3.54,-0.31,36.76%,276.35,Spread,
6/17/22 13:43:20,27 JUN 22 260 P,438,1.59,CBOE,1.57x1.61,-0.16,39.10%,276.35,Spread,
6/17/22 13:43:10,27 JUN 22 269 P,500,3.52,CBOE,3.48x3.53,-0.31,36.70%,276.35,Spread,
6/17/22 13:43:10,27 JUN 22 260 P,500,1.58,CBOE,1.56x1.60,-0.16,39.01%,276.35,Spread,
6/17/22 13:43:07,22 JUN 22 265 P,215,1.12,CBOE,1.10x1.12,-0.17,37.93%,276.35,Spread,
6/17/22 13:43:07,22 JUN 22 272 P,215,2.73,CBOE,2.73x2.75,-0.34,35.79%,276.35,Spread,
6/17/22 13:43:00,22 JUN 22 272 P,300,2.71,CBOE,2.71x2.74,-0.34,35.62%,276.35,Spread,
6/17/22 13:43:00,22 JUN 22 265 P,300,1.11,CBOE,1.09x1.11,-0.17,37.80%,276.35,Spread,
6/17/22 13:42:36,22 JUN 22 265 P,193,1.16,CBOE,1.14x1.16,-0.17,37.90%,276.10,Spread,
6/17/22 13:42:36,22 JUN 22 272 P,193,2.82,CBOE,2.82x2.84,-0.35,35.81%,276.10,Spread,
6/17/22 13:42:30,22 JUN 22 272 P,294,2.79,CBOE,2.79x2.82,-0.35,35.56%,276.10,Spread,
6/17/22 13:42:30,22 JUN 22 265 P,294,1.15,CBOE,1.13x1.15,-0.17,37.78%,276.10,Spread,
6/17/22 13:42:22,22 JUN 22 265 P,157,1.14,CBOE,1.13x1.15,-0.17,37.66%,276.10,Spread,
6/17/22 13:42:22,22 JUN 22 272 P,157,2.77,CBOE,2.75x2.79,-0.35,35.40%,276.10,Spread,
6/17/22 13:39:25,21 JUN 22 277 C,180,2.67,BATS,2.66x2.71,0.46,26.58%,275.98,,
6/17/22 13:37:03,21 JUN 22 277 C,199,2.95,BATS,2.95x2.96,0.49,26.70%,276.54,,
6/17/22 13:34:35,21 JUN 22 285 C,262,0.61,BEST,.60x.62,0.15,27.58%,276.20,Spread,
6/17/22 13:33:12,21 JUN 22 272 P,200,2.06,CBOE,2.06x2.08,-0.33,31.88%,275.825,,
6/17/22 13:28:20,24 JUN 22 265 P,250,2.10,BEST,2.10x2.11,-0.22,41.23%,276.25,,
6/17/22 13:22:50,24 JUN 22 263 P,343,1.70,BATS,1.68x1.70,-0.19,41.96%,276.4394,,
6/17/22 13:22:50,24 JUN 22 263 P,518,1.70,BATS,1.68x1.70,-0.19,41.96%,276.4394,,
6/17/22 13:18:45,21 JUN 22 285 C,156,0.68,BOX,.68x.69,0.16,27.37%,276.7339,,
6/17/22 13:17:51,21 JUN 22 265 P,406,0.59,BEST,.58x.59,-0.12,34.51%,276.53,,
6/17/22 13:17:34,21 JUN 22 268 P,218,0.96,ISE,.96x.98,-0.18,33.12%,276.53,Spread,
6/17/22 13:17:34,21 JUN 22 268 P,352,0.96,ISE,.96x.98,-0.18,33.12%,276.53,Spread,
6/17/22 13:17:25,24 JUN 22 265 P,158,2.00,NYSE,2.00x2.01,-0.22,40.87%,276.53,,
6/17/22 13:17:24,21 JUN 22 268 P,346,0.98,ISE,.98x.99,-0.18,33.38%,276.53,Spread,
6/17/22 13:15:05,21 JUN 22 262 P,186,0.37,BATS,.37x.38,-0.08,36.72%,276.8099,,
6/17/22 13:14:43,27 JUN 22 273 P,200,4.75,BEST,4.72x4.75,-0.39,35.91%,276.75,,
6/17/22 13:12:54,21 JUN 22 274 P,289,2.34,NYSE,2.33x2.34,-0.37,30.25%,276.61,,
6/17/22 13:11:44,30 JUN 22 275 P,151,6.84,BEST,6.84x6.85,-0.45,36.53%,276.28,,
6/17/22 13:11:18,24 JUN 22 265 P,160,2.00,AMEX,1.99x2.00,-0.22,40.38%,276.28,,
6/17/22 13:08:57,30 JUN 22 290 C,200,2.20,BEST,2.18x2.20,0.23,32.98%,275.88,,
6/17/22 13:05:28,24 JUN 22 260 P,179,1.37,BEST,1.36x1.38,-0.16,42.31%,275.32,Spread,
6/17/22 13:03:50,21 JUN 22 278 C,200,1.99,BATS,1.98x2.01,0.37,26.84%,275.22,,
6/17/22 13:03:10,24 JUN 22 276 P,200,6.28,BOX,6.27x6.31,-0.51,38.87%,275.22,,
6/17/22 13:02:27,22 JUN 22 285 C,338,0.97,ISE,.97x.99,0.18,31.60%,274.97,Spread,
6/17/22 13:02:27,22 JUN 22 289 C,169,0.51,ISE,.50x.51,0.10,32.40%,274.97,Spread,
6/17/22 13:02:27,22 JUN 22 281 C,169,1.86,ISE,1.84x1.86,0.29,31.67%,274.97,Spread,
6/17/22 13:02:27,22 JUN 22 285 C,400,0.97,ISE,.97x.99,0.18,31.60%,274.97,Spread,
6/17/22 13:02:27,22 JUN 22 289 C,200,0.51,ISE,.50x.51,0.10,32.40%,274.97,Spread,
6/17/22 13:02:27,22 JUN 22 281 C,200,1.85,ISE,1.83x1.86,0.29,31.58%,274.97,Spread,
6/17/22 13:02:26,22 JUN 22 281 C,195,1.85,ISE,1.84x1.86,0.29,31.58%,274.97,Spread,
6/17/22 13:02:26,22 JUN 22 289 C,195,0.52,ISE,.51x.52,0.10,32.57%,274.97,Spread,
6/17/22 13:02:26,22 JUN 22 285 C,390,0.97,ISE,.97x.99,0.18,31.60%,274.97,Spread,
6/17/22 13:02:24,22 JUN 22 285 C,390,0.98,ISE,.98x1.00,0.18,31.72%,274.97,Spread,
6/17/22 13:02:24,22 JUN 22 289 C,195,0.52,ISE,.51x.52,0.10,32.57%,274.97,Spread,
6/17/22 13:02:24,22 JUN 22 281 C,195,1.87,ISE,1.85x1.87,0.29,31.76%,274.97,Spread,
6/17/22 13:02:24,22 JUN 22 285 C,400,0.98,ISE,.98x1.00,0.18,31.72%,274.97,Spread,
6/17/22 13:02:24,22 JUN 22 289 C,200,0.52,ISE,.51x.52,0.10,32.57%,274.97,Spread,
6/17/22 13:02:24,22 JUN 22 281 C,200,1.87,ISE,1.85x1.87,0.29,31.76%,274.97,Spread,
6/17/22 13:02:14,24 JUN 22 275 C,480,5.50,PHLX,5.50x5.53,0.51,35.42%,274.97,,
6/17/22 13:00:26,21 JUN 22 260 P,649,0.40,NASDAQ,.39x.40,-0.08,37.39%,274.6599,,
6/17/22 12:57:40,22 JUN 22 289 C,185,0.45,C2,.45x.47,0.09,32.42%,274.34,,
6/17/22 12:57:40,22 JUN 22 289 C,264,0.45,BEST,.45x.47,0.09,32.42%,274.34,,
6/17/22 12:57:40,22 JUN 22 289 C,165,0.45,BEST,.45x.47,0.09,32.42%,274.34,,
6/17/22 12:57:35,21 JUN 22 278 C,200,1.79,PHLX,1.78x1.80,0.34,27.86%,274.34,,
6/17/22 12:55:44,24 JUN 22 270 P,200,4.02,BOX,4.00x4.02,-0.37,39.49%,274.30,,
6/17/22 12:54:46,30 JUN 22 290 P,250,18.03,NYSE,17.95x18.03,-0.77,37.32%,274.16,,
6/17/22 12:47:33,21 JUN 22 274 P,150,3.36,BEST,3.35x3.36,-0.45,32.73%,274.85,,
6/17/22 12:46:06,24 JUN 22 281 C,150,2.79,ISE,2.77x2.79,0.33,34.90%,274.40,Spread,
6/17/22 12:43:23,21 JUN 22 274 P,250,3.62,PHLX,3.62x3.65,-0.48,32.22%,274.17,,
6/17/22 12:43:09,22 JUN 22 287 C,173,0.60,C2,.60x.62,0.12,31.88%,274.17,,
6/17/22 12:43:09,22 JUN 22 287 C,362,0.60,C2,.60x.62,0.12,31.88%,274.17,,
6/17/22 12:43:09,22 JUN 22 287 C,171,0.60,NASDAQ,.60x.62,0.12,31.88%,274.17,,
6/17/22 12:43:09,22 JUN 22 287 C,171,0.60,NASDAQ,.60x.62,0.12,31.88%,274.17,,
6/17/22 12:43:09,22 JUN 22 287 C,171,0.60,NASDAQ,.60x.62,0.12,31.88%,274.17,,
6/17/22 12:43:09,22 JUN 22 287 C,171,0.60,NASDAQ,.60x.62,0.12,31.88%,274.17,,
6/17/22 12:43:02,24 JUN 22 261 P,200,1.75,NYSE,1.74x1.75,-0.19,42.18%,274.17,,
6/17/22 12:41:39,22 JUN 22 286 C,182,0.76,BEST,.76x.77,0.14,31.87%,274.45,,
6/17/22 12:41:27,22 JUN 22 288 C,215,0.56,NASDAQ,.56x.58,0.11,32.44%,274.45,,
6/17/22 12:41:27,22 JUN 22 288 C,215,0.56,NASDAQ,.56x.58,0.11,32.44%,274.45,,
6/17/22 12:41:27,22 JUN 22 288 C,215,0.56,NASDAQ,.56x.58,0.11,32.44%,274.45,,
6/17/22 12:41:27,22 JUN 22 288 C,215,0.56,NASDAQ,.56x.58,0.11,32.44%,274.45,,
6/17/22 12:38:30,24 JUN 22 261 P,195,1.75,BEST,1.75x1.77,-0.19,42.13%,274.15,,
6/17/22 12:32:20,21 JUN 22 263 P,200,0.69,CBOE,.68x.70,-0.13,34.85%,273.83,Spread,
6/17/22 12:32:20,21 JUN 22 264 P,200,0.80,CBOE,.80x.82,-0.15,34.23%,273.83,Spread,
6/17/22 12:30:30,21 JUN 22 285 C,200,0.42,BEST,.40x.42,0.11,28.72%,274.07,Spread,
6/17/22 12:30:30,21 JUN 22 284 C,200,0.51,BEST,.50x.52,0.13,28.38%,274.07,Spread,
6/17/22 12:29:07,30 JUN 22 270 P,"6,000",5.93,PHLX,5.89x5.95,-0.40,38.20%,273.91,,
6/17/22 12:21:40,21 JUN 22 265 P,192,0.99,BEST,.98x.99,-0.18,34.03%,273.66,,
6/17/22 12:18:35,24 JUN 22 260 P,"2,500",1.64,PHLX,1.63x1.65,-0.18,42.91%,274.11,,
6/17/22 12:18:24,24 JUN 22 282 C,195,2.30,NYSE,2.30x2.31,0.29,34.04%,274.11,,
6/17/22 12:18:24,24 JUN 22 282 C,172,2.30,NYSE,2.30x2.31,0.29,34.04%,274.11,,
6/17/22 12:16:37,30 JUN 22 285 C,"1,800",2.99,BEST,2.96x3.00,0.29,33.34%,274.09,Spread,
6/17/22 12:10:08,30 JUN 22 272 P,"4,000",6.99,PHLX,6.97x7.03,-0.45,37.46%,273.22,Spread,
6/17/22 12:00:52,22 JUN 22 289 C,176,0.39,ISE,.38x.40,0.08,32.90%,273.29,Spread,
6/17/22 12:00:52,22 JUN 22 281 C,176,1.38,ISE,1.37x1.39,0.24,31.19%,273.29,Spread,
6/17/22 12:00:52,22 JUN 22 285 C,352,0.72,ISE,.73x.75,0.14,31.80%,273.29,Spread,
6/17/22 12:00:47,22 JUN 22 285 C,388,0.72,ISE,.72x.75,0.14,31.66%,273.29,Spread,
6/17/22 12:00:47,22 JUN 22 281 C,194,1.37,ISE,1.36x1.38,0.24,31.09%,273.29,Spread,
6/17/22 12:00:47,22 JUN 22 289 C,194,0.40,ISE,.38x.40,0.08,33.10%,273.29,Spread,
6/17/22 12:00:47,22 JUN 22 285 C,354,0.72,ISE,.72x.75,0.14,31.66%,273.29,Spread,
6/17/22 12:00:47,22 JUN 22 281 C,177,1.37,ISE,1.36x1.38,0.24,31.09%,273.29,Spread,
6/17/22 12:00:47,22 JUN 22 289 C,177,0.40,ISE,.38x.40,0.08,33.10%,273.29,Spread,
6/17/22 12:00:41,22 JUN 22 285 C,216,0.74,ISE,.74x.76,0.14,31.93%,273.29,Spread,
6/17/22 12:00:41,22 JUN 22 285 C,156,0.74,ISE,.74x.76,0.14,31.93%,273.29,Spread,
6/17/22 12:00:14,24 JUN 22 285 C,"5,263",1.48,CBOE,1.45x1.48,0.20,34.58%,273.29,Spread,
6/17/22 12:00:14,22 JUN 22 285 C,282,0.74,ISE,.74x.75,0.14,31.93%,273.29,Spread,
6/17/22 12:00:14,22 JUN 22 285 C,180,0.74,ISE,.74x.75,0.14,31.93%,273.29,Spread,
6/17/22 12:00:14,22 JUN 22 285 C,182,0.74,ISE,.74x.75,0.14,31.93%,273.29,Spread,
6/17/22 12:00:11,22 JUN 22 289 C,199,0.41,ISE,.39x.41,0.08,33.30%,273.29,Spread,
6/17/22 12:00:11,22 JUN 22 281 C,199,1.42,ISE,1.41x1.43,0.24,31.59%,273.29,Spread,
6/17/22 12:00:11,22 JUN 22 285 C,398,0.75,ISE,.75x.77,0.14,32.07%,273.29,Spread,
6/17/22 12:00:09,22 JUN 22 289 C,200,0.41,ISE,.39x.41,0.08,33.30%,273.29,Spread,
6/17/22 12:00:09,22 JUN 22 281 C,200,1.42,ISE,1.41x1.43,0.24,31.59%,273.29,Spread,
6/17/22 12:00:09,22 JUN 22 285 C,400,0.75,ISE,.75x.76,0.14,32.07%,273.29,Spread,
6/17/22 11:59:59,22 JUN 22 285 C,400,0.77,ISE,.76x.78,0.15,32.13%,273.40,Spread,
6/17/22 11:59:59,22 JUN 22 281 C,200,1.45,ISE,1.44x1.45,0.24,31.62%,273.40,Spread,
6/17/22 11:59:59,22 JUN 22 289 C,200,0.42,ISE,.40x.42,0.09,33.32%,273.40,Spread,
6/17/22 11:55:33,30 JUN 22 270 P,155,6.33,BEST,6.26x6.33,-0.42,38.65%,273.17,,
